-179.50000  -24.50000   -1.85308    1.00000   -1.63860
-179.50000  -23.50000   -1.63860    1.00000   -1.46858
-179.50000  -22.50000   -1.63860    1.00000   -1.51589
-179.50000  -21.50000   -1.22895    1.00000   -1.55968
-179.50000  -20.50000   -1.51589    1.00000   -1.46858
-179.50000  -19.50000   -1.79931    1.00000   -1.51589
-179.50000  -18.50000   -1.60046    1.00000   -1.51589
-179.50000  -17.50000   -1.22895    1.00000   -1.29856
-179.50000  -16.50000   -1.51589    1.00000   -1.29856
-179.50000  -15.50000   -1.41716    1.00000   -1.29856
-179.50000  -14.50000   -1.46858    1.00000   -1.05893
-179.50000  -13.50000   -1.29856    1.00000   -1.22895
-179.50000  -12.50000   -1.15003    1.00000   -1.15003
-179.50000  -11.50000   -1.46858    1.00000   -1.51589
-179.50000  -10.50000   -1.46858    1.00000   -1.22895
-179.50000   -9.50000   -1.29856    1.00000   -0.81930
-179.50000   -8.50000   -1.22895    1.00000   -1.36083
-179.50000   -7.50000   -1.36083    1.00000   -1.05893
-179.50000   -6.50000   -0.40965    1.00000   -1.29856
-179.50000   -5.50000   -1.36083    1.00000   -1.29856
-179.50000   -4.50000   -0.81930    1.00000   -1.22895
-179.50000   -3.50000   -0.64928    1.00000   -1.15003
-179.50000   -2.50000   -1.15003    1.00000   -1.05893
-179.50000   -1.50000   -1.15003    1.00000   -1.29856
-179.50000   -0.50000   -0.95118    1.00000   -0.81930
-179.50000    0.50000   -1.36083    1.00000   -0.64928
-179.50000    1.50000   -0.81930    1.00000   -1.22895
-179.50000    2.50000   -1.15003    1.00000   -1.15003
-179.50000    3.50000   -1.22895    1.00000   -1.05893
-179.50000    4.50000   -1.41716    1.00000   -1.05893
-179.50000    5.50000   -1.29856    1.00000   -1.29856
-179.50000    6.50000   -1.29856    1.00000   -1.36083
-179.50000    7.50000   -0.64928    1.00000   -1.05893
-179.50000    8.50000   -1.29856    1.00000   -1.55968
-179.50000    9.50000   -1.36083    1.00000   -1.41716
-179.50000   10.50000   -0.64928    1.00000   -1.36083
-179.50000   11.50000   -1.05893    1.00000   -1.41716
-179.50000   12.50000   -0.81930    1.00000   -1.29856
-179.50000   13.50000   -0.40965    1.00000   -1.55968
-179.50000   14.50000   -1.22895    1.00000   -1.22895
-179.50000   15.50000   -0.95118    1.00000   -1.15003
-179.50000   16.50000    0.00000    1.00000   -1.22895
-179.50000   17.50000   -0.95118    1.00000   -0.81930
-179.50000   18.50000   -1.05893    1.00000   -1.05893
-179.50000   19.50000   -1.46858    1.00000   -1.70821
-179.50000   20.50000   -1.05893    1.00000   -1.05893
-179.50000   21.50000   -0.81930    1.00000   -1.60046
-179.50000   22.50000   -1.46858    1.00000   -1.46858
-179.50000   23.50000   -0.64928    1.00000   -1.55968
-179.50000   24.50000   -1.05893    1.00000   -1.79931
-179.50000   25.50000   -1.05893    1.00000   -1.22895
-179.50000   26.50000   -0.64928    1.00000   -1.63860
-179.50000   27.50000   -0.95118    1.00000   -1.92554
-179.50000   28.50000   -1.15003    1.00000   -1.60046
-179.50000   29.50000   -1.15003    1.00000   -1.63860
-179.50000   30.50000   -0.64928    1.00000   -1.79931
-179.50000   31.50000   -1.15003    1.00000   -1.55968
-179.50000   32.50000   -1.15003    1.00000   -1.87823
-179.50000   33.50000   -0.81930    1.00000   -1.77048
-179.50000   34.50000   -0.81930    1.00000   -1.63860
-179.50000   35.50000   -1.22895    1.00000   -1.51589
-179.50000   36.50000   -0.81930    1.00000   -1.79931
-179.50000   37.50000   -0.64928    1.00000   -1.74016
-179.50000   38.50000   -1.05893    1.00000   -1.63860
-179.50000   39.50000   -0.81930    1.00000   -1.85308
-179.50000   40.50000   -0.95118    1.00000   -1.82681
-179.50000   41.50000   -1.29856    1.00000   -1.99007
-179.50000   42.50000   -0.81930    1.00000   -2.02949
-179.50000   43.50000   -1.29856    1.00000   -1.74016
-179.50000   44.50000   -1.55968    1.00000   -2.02949
-179.50000   45.50000   -1.15003    1.00000   -2.23646
-179.50000   46.50000   -1.36083    1.00000   -1.82681
-179.50000   47.50000   -1.05893    1.00000   -2.02949
-179.50000   48.50000   -1.36083    1.00000   -2.01011
